id_uniq;categoria;peso;altura;descricao
pk_0483;Chama;55;1,2;Ele usa todo seu corpo para lutar em seu próprio estilo. Ele usa técnicas de luta únicas usando fogo em suas mãos e pés. Ninguém pode bater a agilidade de seus movimentos.
pk_0484;Pinguim;5,2;0,4;Ele vive ao longo da costa dos países do norte. Ele tem certas dificuldades em andar. Porém, por ser muito orgulhoso, ele estufa o peito e finge que nada aconteceu. É difícil criar laços com ele, pois ele não escuta ninguém.
pk_0485;Pinguim;23;0,8;Ele vive uma vida solitária por acreditar que o mundo gira em torno dele. Suas asas liberam ventos vingativos que podem romper até as árvores mais grossas. Aparentemente, cada um deles acredita que é o mais importante. Logo, não conseguem formar um grupo.
pk_0486;Imperador;84,5;1,7;Evita confrontos desnecessários, mas ele vai dizimar qualquer um que ferir seu orgulho. Ele nada mais rápido que um barco a motor. A ponta de suas asas serve para quebrar icebergs nos gelados mares por onde nada.
pk_0487;Estorninho;2;0,3;Quando sozinhos são imperceptíveis e muito vulneráveis, por isso eles andam em grandes bandos. Apesar de serem pequenos, eles batem suas asas com uma força surpreendente. Seu grito é estridente e irritante.
pk_0488;Estorninho;15,5;0,6;Reconhecendo sua própria fraqueza, eles se mantêm em imensos bandos. Ardentes batalhas acontecem entre bandos. Quando eles evoluem, eles deixam o seu bando e vivem sozinhos.
pk_0489;Predador;24,9;1,2;Os músculos de suas asas e pernas são fortes, o que lhe permite usar poderosos movimentos lutadores. Mesmo quando ferido ou quando seu inimigo é bem maior, ele nunca para de atacar.
pk_0490;Rato Gordo;20;0,5;Ele vive em grupos e constrói seu ninho próximo a água. Seus dentes crescem no mesmo ritmo dos dentes de um Rattata, o que explica a maneira que mastiga árvores e rochas próximas a seu ninho.
pk_0491;Castor;31,5;1;Faz o seu ninho represando riachos com casca e lama. É conhecido como um trabalhador diligente. Um rio represado pelo Bibarel nunca vai transbordar, o que o faz ser apreciado pelas pessoas próximas. Embora seus movimentos fora da água sejam lentos, ele pode nadar tão rápido quanto qualquer Feebas.
pk_0492;Críquete;2,2;0,3;Eles conversam entre si usando o som proveniente da colisão de suas antenas. Quando suas antenas se chocam, ele emite um som de xilofone.  Esses sons são sua marca registrada. Kricketot não podem aprender muitos movimentos antes de evoluir.
pk_0493;Críquete;25,5;1;Ele cruza seus braços em forma de foices na frente do seu peito quando canta. Podem compor melodias improvisadas. Eles passam suas emoções para suas melodias.
pk_0494;Lampejo;9,5;0,5;Ele estende e contrai seus músculos para gerar eletricidade. Todo seu pelo produz um brilho que causa cegueira momentânea quando sente perigo. Ele foge enquanto seu inimigo está temporariamente cego.
pk_0495;Faísca;30,5;0,9;Eles vivem em pequenas matilhas. Unindo suas caudas, eles geram uma poderosa eletricidade para suas garras. Suas garras liberam eletricidade em uma voltagem suficiente para fazer alguém desmaiar.
pk_0496;Olhos Brilhantes;42;1,4;Quando seus olhos brilham em um dourado intenso, eles podem ver através de qualquer coisa. A habilidade de Luxray de ver através de objetos vem a calhar quando ele está passando por perigos.
pk_0497;Broto;1,2;0,2;Sensível às mudanças de temperatura, dizem que seu broto floresce com o toque da luz do sol. No inverno, ele fecha seu broto para diminuir o frio. Na primavera, o seu broto se abre e libera pólen.
pk_0498;Buquê;14,5;0,9;Seu aroma doce atrai a presa, depois ele a derruba com seu chicote espinhento escondido nos seus braços. Por fim ele injeta veneno. Quanto mais tóxico é esse veneno, mais doce é o aroma. Cada braço contém uma toxina diferente, mas uma injeção de ambas as mãos tem um poder quase fatal.
pk_0499;Cabeçada;31,5;0,9;Viveu na selva há 100 milhões de anos. Seu crânio é tão duro quanto ferro. Ele nocauteia suas presas com suas cabeçadas e derruba árvores com o mesmo método. Eles aprimoram suas cabeças duras cabeceando uns aos outros.
pk_0500;Cabeçada;102,5;1,6;Seu crânio é tão duro como ferro. Sua poderosa cabeça tem força o suficiente para quebrar até as coisas mais duras no momento do impacto. Seu crânio resiste a impactos de todas as magnitudes. Por consequência, seu cérebro nunca irá crescer.
pk_0501;Escudo;57;0,5;Um pokémon que viveu na selva cerca de 100 milhões de anos atrás. O escudo que protege sua cabeça é extremamente duro. Tem o hábito de polir sua face, esfregando-a contra os troncos de árvore. Ele é fraco a ataques por trás.
pk_0502;Escudo;149,5;1,3;Quando atacados, eles formam uma parede com seus rostos em formas de escudo para proteger seus filhotes. Quando eles se alinham lado a lado, nenhum inimigo pode romper sua barreira. Esse pokémon repele qualquer ataque frontal. É um pokémon dócil que se alimenta de capim e frutas.
pk_0503;Bicho-do-Cesto;3,4;0,2;Se o seu manto é quebrado em batalha, ele rapidamente refaz o manto com materiais próximos a ele. Para se proteger dos ventos gelados do inverno, o Burmy que mora nas florestas e nas rotas se cobre com um manto feito de galhos e folhas.
pk_0504;Bicho-do-Cesto;6,5;0,5;Diz-se que uma Wormadam que evoluiu em um dia frio terá um espesso manto. As Wormadams que evoluem em florestas ou em rotas, tem um corpo coberto de gramas, folhas e flores. Essas Wormadams podem usar poderosas técnicas de grama como Tempestade de Folhas e Raio Solar.
pk_0505;Bicho-do-Cesto;6,5;0,5;Sua aparência muda dependendo de onde ele evoluiu. Quando ela evolui em uma caverna ou em um deserto assume poderes extraordinários. Ela pode utilizar técnicas do tipo pedra e terra como Explosão de Rocha e Poder da Terra.
pk_0506;Bicho-do-Cesto;6,5;0,5;Quando Burmy evolui, seu manto se torna parte integral deste pokémon e ele nunca é trocado. O lixo que foi usado para cobrir o Burmy dá uma incrível resistência a Wormadam permitindo que ela use poderosas técnicas metálicas como o Tiro Espelho.
pk_0507;Mariposa;23,3;0,9;Ele ama o mel das flores. Para consegui-lo, acaba roubando o mel recolhido por Combee. Ele voa sorrateiramente à noite para roubar mel das colmeias de Combee.
pk_0508;Mini Abelha;5,5;0,3;Um pokémon formado por outros três que estão juntos desde o nascimento. Ele constantemente produz mel de flores para agradar Vespiquen. Os machos de sua espécie nunca evoluem.
pk_0509;Colmeia;38,5;1,2;Seu abdômen é como um favo de mel onde ficam larvas. Ela eleva seu abdômen para suas larvas se deliciarem com o mel recolhido pelos Combee. Só há uma Vespiquen por colônia.
pk_0510;Esquilo Elétrico;3,9;0,4;Ele vive no topo de árvores. É um dos tipos de pokémons com bochechas elétricas. Ele produz eletricidade com suas bochechas e atira com sua cauda. Quando um par é visto esfregando suas bochechas é porque eles estão compartilhando sua eletricidade.
pk_0511;Fuinha do Mar;29,5;0,7;Tem um saco de flutuação que é como um colar inflável. Ele flutua na água com a cabeça para fora a fim de assistir o movimento de sua presa.  Ele nada girando suas duas caudas como um parafuso para impulsionar-se através da água. Quando ele mergulha, seu saco de flutuação esvazia.
pk_0512;Fuinha do Mar;33,5;1,1;Ele flutua com seu saco de flutuação bem desenvolvido. Com ele inflado, pode transportar pessoas em sua volta ajudando assim no resgate de pessoas em afogamentos. É comum vê-lo em torno dos portos de pesca. Ele desincha o saco antes de dar grandes mergulhos.
pk_0513;Cereja;3,3;0,4;Possui uma pequena bola parecida com uma cabeça. Essa bola mantém os nutrientes necessários para sua evolução. Aparentemente, também é muito doce e saborosa. Ele evolui drenando a energia para fora dela, onde estavam armazenados os nutrientes.Quando acaba a drenagem, ele encolhe para anunciar a evolução.
pk_0514;Desabrochado;9,3;0,5;Nos dias nublados, Cherrim é bem tímido e tristonho. Como um botão, ele mal se move. Ele fica parado, esperando o sol aparecer. Suas pétalas dobradas são bem resistentes. Pokémons pássaros podem bicá-los o quanto quiserem, Cherrim não será incomodado. Durante períodos de sol forte, suas pétalas se abrem e ele se torna bem ativo e feliz.
pk_0515;Lesma Marinha;6,3;0,3;Sua forma e cor muda de região para região. Na região de Sinnoh, dois tipos já foram confirmados: um a leste e outro a oeste do Mt. Coronet.O Shellos do oeste é rosa e vive em poças d’água.
pk_0516;Lesma Marinha;29,9;0,9;Há muito tempo, a sua parte traseira foi inteiramente protegida por uma concha resistente. Há vestígios em suas células de que ele a deixou.Hoje em dia, quando seu inimigo o ataca, ele exala um liquido roxo e escapa. Ele mantém a cor e forma de sua pré-evolução mesmo no oeste.
pk_0517;Cauda Longa;20,3;1,2;Eles trabalham em grandes colônias e fazem anéis que ligam suas caudas, aparentemente em amizade. Dividida em duas, as caudas são tão úteis e hábeis que Ambipom raramente usa suas mãos. Eles vivem em árvores de grande porte e usa ambas as caudas para desferir ataques consecutivos muito difíceis de esquivar.
pk_0518;Balão;1,2;0,4;Dizem que se alguma criança confundir Drifloon com um balão e o segurar pode acabar perdida pelos ventos.Devido a forma como ele flutua sem rumo. Uma lenda antiga o chama de “placa sinalizadora para espíritos errantes”.
pk_0519;Dirigível;15;1,2;É sonolento durante o dia e anda em grupos à noite. Ninguém sabe aonde vão. Quando voa, transporta pessoas ou pokémons. Só soltam quando querem e você pode cair em qualquer lugar. Ele controla a sua altitude gerando e liberando gás pelo seu corpo.
pk_0520;Coelho;5,5;0,4;Suas orelhas estão sempre fechadas. Elas podem ser vigorosamente estendidas para quebrar até mesmo pedras. Ele também usa suas orelhas para bater nos inimigos forte o suficiente para fazê-los gritar de dor.
pk_0521;Coelho;33,3;1,2;Um pokémon extremamente cauteloso. Levanta seu pelo macio e suas orelhas quando pressente o perigo. Eles são vaidosos e nunca deixam de cuidar de suar orelhas, o que lhes confere um tom delicado. Se tocar nas orelhas, ele o chuta com suas pernas graciosas.
pk_0522;Coelho;28,3;1,3;Um ataque com a força máxima de suas orelhas é capaz de dobrar chapas de aço maciço ao meio. Sua personalidade se transforma, tornando-se extremamente agressivo, deixando muitas pessoas perplexas com a mudança. Ele balança suas orelhas como chicotes e atinge seus inimigos com elas. Tem uma disposição intensamente combativa.
pk_0523;Mágico;4,4;0,9;Seus gritos soam como encantamento. Aquele que ouvir seus encantamentos é atormentado por dores de cabeças e alucinações. Alguns encantamentos trazem sorte e felicidade para aqueles que os ouvem.
pk_0524;Chefão;27,3;0,9;É ativo durante a noite e normalmente voa em grupos numerosos de Murkrow.Faz os Murkrows de comparsas para trazer-lhe comida. Enquanto isso, descansa e constrói seu grande ninho.
pk_0525;Gatuno;3,9;0,5;Ele arranha quando está descontente e ronrona quando está afeiçoado. Quando feliz, Glameow demonstra movimentos bonitos com sua cauda, usando-a como uma fita de dança. Pode colocar inimigos em estado hipnótico leve. É um pokémon muito versátil.
pk_0526;Gato Tigre;43,8;1;Ele reivindicaria o ninho de outro pokémon como seu se o considerar suficientemente confortável. Ele enrola sua cauda em seu corpo para parecer maior. Se ele cerrar os olhos, fará um olhar compenetrante.
pk_0527;Sino;0,6;0,2;Ele emite chiados agitando a esfera atrás de sua garganta. Ele se move com saltos agitados. Toda vez que salta, ele produz um som de campainha. Ele ensurdece seus adversários emitindo sons de alta frequência.
pk_0528;Gambá;19,2;0,4;Ele se protege de seus inimigos liberando um líquido nocivo de seu traseiro. Ele mira nos rostos de seus oponentes e pode atingi-los a mais de 5 metros de distância. O mal-cheiro dura por 24 horas e cobre uma área de 1,6 km de raio.
pk_0529;Gambá;38;1;Ela lança um líquido fedorento de sua cauda. O fluido cheira pior que qualquer outra coisa. Se é atacado por cima acaba se confundindo com os movimentos do adversário.
pk_0530;Bronze;60,5;0,5;Fotos de raios-X foram tiradas para verificar a sua estrutura corporal. Nada apareceu nelas.Os povos antigos acreditavam que as marcas nas costas de Bronzor continham um poder misterioso.
pk_0531;Sino de Bronze;187;1,3;Pode invocar nuvens carregadas de chuvas e tempestades. Por essa razão as pessoas o tratam como uma divindade das colheitas que pode tanto fazer uma colheita ser prospera quanto desastrosa.
pk_0532;Bonsai;15;0,5;Parecem estar constantemente chorando, mas, na verdade, isso não passa de um vazamento de água que ajusta os níveis de fluido em seu corpo, eliminando o excesso. Prefere ambientes áridos.
pk_0533;Mímico;13;0,6;Costuma imitar seus inimigos para tentar confundi-los. Uma vez que ele começa a imitar ele deve manter contato visual com a vítima e só para de olhar nos seus olhos quando ele foge.
pk_0534;Teatro;24,4;0,6;Não se deixe enganar pela cara fofinha, esse bebê tem uma força sobre-humana e pode arremessá-lo facilmente a mais de 50 m de distância. Ela ama coisas redondas e brancas. Ela carrega uma rocha em forma de ovo, imitando Chansey. Quando faz novos amigos, ela os presenteia com essa rocha.
pk_0535;Nota Musical;1,9;0,5;Ele pode aprender a falar palavras humanas. Se eles se reúnem, todos eles aprendem as palavras uns dos outros. Ele imita a fala de outros pokémons para induzi-los a pensar que é um deles. Dessa forma, eles não vão atacá-lo.
